"","meanImp","medianImp","minImp","maxImp","normHits","decision"
"NAME_CONTRACT_TYPE",1.18120451400957,1.41864797181438,-0.959411523909293,2.23911140717675,0,"Rejected"
"FLAG_OWN_CAR",0.560293987767355,0.425905016561303,-0.933253314409609,2.16707189079034,0,"Rejected"
"CNT_CHILDREN",1.5017273242157,1.51709735799048,-0.638474987318324,3.63987227913859,0.0408163265306122,"Rejected"
"AMT_INCOME_TOTAL",3.86451078432666,3.81526519937395,1.65015994818519,5.72128621242557,0.755102040816326,"Tentative"
"AMT_CREDIT",3.84837928791958,3.90053560764526,2.54891401906939,5.09981124485519,0.714285714285714,"Tentative"
"AMT_ANNUITY",3.68848185319361,3.79373559427776,1.83757713552162,5.29243724586596,0.755102040816326,"Tentative"
"AMT_GOODS_PRICE",3.75496858625325,3.79398374863671,2.35794352585296,5.49570400424176,0.755102040816326,"Tentative"
"NAME_INCOME_TYPE",2.25811663987482,2.31981741486666,1.57613220454167,3.09132469263018,0.0408163265306122,"Rejected"
"NAME_EDUCATION_TYPE",3.98598400015672,4.12830509883917,1.6438698022594,5.93952519102803,0.775510204081633,"Confirmed"
"NAME_HOUSING_TYPE",1.6182644994154,1.8973676632847,-0.809119294662171,3.34224920385421,0.0204081632653061,"Rejected"
"REGION_POPULATION_RELATIVE",1.54581638721018,1.54576538767532,-0.666463242857227,3.3170182734879,0.0204081632653061,"Rejected"
"DAYS_EMPLOYED",5.28740602915488,5.4148788893234,4.04004871973934,7.02467335996433,1,"Confirmed"
"DAYS_REGISTRATION",3.13963995273431,3.10983052035912,1.44053712415129,4.54395084048765,0.469387755102041,"Tentative"
"DAYS_ID_PUBLISH",2.66897343662823,2.57083154476182,0.790612911155923,4.28579914891283,0.26530612244898,"Tentative"
"FLAG_EMP_PHONE",1.18144971570034,1.51552611416411,-0.873072432214351,1.9958169143401,0,"Rejected"
"FLAG_WORK_PHONE",0.230145355116693,0.386388400338419,-1.34049511502724,2.28185152910301,0,"Rejected"
"FLAG_PHONE",0.0947297453048807,0.0574321689756313,-1.92618403060341,1.72418706863791,0,"Rejected"
"FLAG_EMAIL",0.487297348943388,0.520809741912143,-1.53976837055978,3.08553458078634,0.0204081632653061,"Rejected"
"OCCUPATION_TYPE",2.14886480394076,1.97181189907672,0.985407498524422,3.38050190974939,0.102040816326531,"Rejected"
"CNT_FAM_MEMBERS",0.984036964881609,1.35744870867838,-0.634940320475679,2.19969627650623,0,"Rejected"
"REGION_RATING_CLIENT",2.50771135306462,2.5425108566358,0.270063685920107,4.22192842782468,0.224489795918367,"Tentative"
"REGION_RATING_CLIENT_W_CITY",2.32260618651614,2.21568474271064,-0.372030547639751,4.79135874027009,0.183673469387755,"Rejected"
"HOUR_APPR_PROCESS_START",1.46993544164375,1.51573744318945,-0.58067209916103,3.69057861433823,0.0612244897959184,"Rejected"
"REG_REGION_NOT_LIVE_REGION",0.597632234036406,0.402852316713211,-1.86781767069399,2.20821291123935,0,"Rejected"
"REG_REGION_NOT_WORK_REGION",0.640399636180851,0.722717595589194,-1.55180155656505,1.9889217143955,0,"Rejected"
"LIVE_REGION_NOT_WORK_REGION",0.741427588295191,0.923691262587129,-1.01792168916598,2.16633510416867,0,"Rejected"
"REG_CITY_NOT_LIVE_CITY",0.873394143159008,1.04978055096228,-0.699912713795866,2.21088736700787,0,"Rejected"
"REG_CITY_NOT_WORK_CITY",0.799869452089977,0.773757402549433,-2.93009583270624,2.90953426301052,0,"Rejected"
"LIVE_CITY_NOT_WORK_CITY",1.13169140678968,1.55943508015105,-1.286984030518,2.48231113630171,0,"Rejected"
"ORGANIZATION_TYPE",2.45647393403862,2.43904421486984,1.08453312295598,4.37377924777422,0.163265306122449,"Rejected"
"EXT_SOURCE_2",14.6672604928091,14.655181197257,12.4125391067335,17.6839317837503,1,"Confirmed"
"EXT_SOURCE_3",16.4576751752361,16.4271690498115,14.132275056689,18.3223751052889,1,"Confirmed"
"FONDKAPREMONT_MODE",0.213534309021074,0.140493749287553,-1.30053470475627,2.27969991925533,0,"Rejected"
"HOUSETYPE_MODE",0.757437222590621,0.7609789711272,-0.46914054651517,2.06658440389833,0,"Rejected"
"WALLSMATERIAL_MODE",0.455962520157349,0.437414902770646,-1.74520483449172,1.67361423166796,0,"Rejected"
"EMERGENCYSTATE_MODE",0.156558062833044,-0.10337726107211,-1.2213088585643,1.95754580222345,0,"Rejected"
"OBS_30_CNT_SOCIAL_CIRCLE",0.953614104012009,0.78112585611528,-0.0800279172919229,2.78781168207962,0,"Rejected"
"DEF_30_CNT_SOCIAL_CIRCLE",1.85483305364616,2.06816851921051,0.0367465894325294,3.78554886041937,0.0204081632653061,"Rejected"
"OBS_60_CNT_SOCIAL_CIRCLE",1.00851776863315,1.13982594522712,-0.480400234758333,2.89484716800348,0,"Rejected"
"DEF_60_CNT_SOCIAL_CIRCLE",2.12754439697217,2.13747165330209,0.0170867749007591,4.76790044904543,0.0612244897959184,"Rejected"
"DAYS_LAST_PHONE_CHANGE",4.47344349246327,4.33617136341652,3.23880568635507,6.26786177608701,0.979591836734694,"Confirmed"
"FLAG_DOCUMENT_3",1.58730156140079,1.71567452515289,0.358933230876855,2.45384659102402,0,"Rejected"
"FLAG_DOCUMENT_6",2.55251756754446,2.61733321245948,1.5431803587711,3.48271756386744,0.142857142857143,"Rejected"
"FLAG_DOCUMENT_8",0.184302411008729,0.263240172059365,-1.82787226604688,1.39451917352234,0,"Rejected"
"AMT_REQ_CREDIT_BUREAU_DAY",1.33326248456325,1.25056431151036,0.0893287179180172,2.45497947054049,0,"Rejected"
"AMT_REQ_CREDIT_BUREAU_YEAR",5.07243794127463,5.22616140268,3.31639826775387,6.522514763609,0.979591836734694,"Confirmed"
"employed_ratio_birth",5.14402276560513,5.19098018481618,3.2127659782622,6.57442557670934,1,"Confirmed"
"income_ratio_credit",4.28086071860654,4.29876055640283,3.14235206724078,5.61342863869546,0.918367346938776,"Confirmed"
"income_ratio_famsize",3.99416987772853,4.02514836315209,2.34317193227057,6.0166392858272,0.795918367346939,"Confirmed"
"income_ration_annuity",3.76502094235844,3.82003939403994,1.89994856344523,5.10816828244105,0.816326530612245,"Confirmed"
"credit_ration_annuity",4.79872036089481,4.70309192357835,3.41340828325626,7.26461562292744,0.979591836734694,"Confirmed"
"credit_ration_goods",3.79376320523741,3.88266474774253,2.53256896953138,5.34038976439969,0.775510204081633,"Tentative"
"credit_minus_goods",4.53954321837869,4.54761454662381,2.86605167447881,6.34202002962477,0.959183673469388,"Confirmed"
"reg_ration_employed",5.5667579531673,5.50094387174493,3.90015327455457,6.87768635134731,1,"Confirmed"
"credit_ratio_annuity_ratio_employed",6.7733629298219,6.84676615748916,4.99576748947586,9.19021822640654,1,"Confirmed"
"reg_ratio_idpublish",2.96706568050145,2.95096823849025,1.1859043209225,4.6363886249144,0.346938775510204,"Tentative"
"reg_ratio_birth",3.06212004754331,3.01687108746831,0.998514848522986,4.67873188253312,0.428571428571429,"Tentative"
"id_ratio_birth",3.15028673446265,3.15448369024382,1.6142791002851,4.26916098289603,0.469387755102041,"Tentative"
"phone_ratio_birth",4.02051507957406,4.00898357505246,2.85059170606581,5.89107572901389,0.857142857142857,"Confirmed"
"phone_ratio_employed",5.22319964544725,5.32082630465762,3.27379853825644,7.06986935237175,1,"Confirmed"
"document_sum",2.06485571975531,2.03716862203395,1.50621888437705,3.0129993223894,0,"Rejected"
"sum_contact",1.06518129582966,1.076098595056,-0.845271806889084,2.43109284202344,0,"Rejected"
"reliability_city_in_city",1.16773175946525,1.12762965931422,-0.930719449386163,2.92057539865473,0.0204081632653061,"Rejected"
"credit_as_goods",0.0669060629405037,0.0345277596011724,-1.43132904341931,2.00318829447197,0,"Rejected"
"CREDIT_ACTIVE_mean",6.75707897459839,6.82390514792713,5.20341959944614,8.48055910313784,1,"Confirmed"
"CREDIT_CURRENCY_mean",0.810326098981544,1.08434196672829,-0.921386225707847,1.6395481924191,0,"Rejected"
"DAYS_CREDIT_mean",11.8331625411972,11.7902320608879,10.3930910124914,13.3489374052673,1,"Confirmed"
"CREDIT_DAY_OVERDUE_mean",2.53046148015013,2.61602853051241,-0.431130397948926,3.96608822249566,0.204081632653061,"Rejected"
"DAYS_CREDIT_ENDDATE_mean",6.15969119549878,6.18526470252612,3.8210830199662,8.37876895219665,1,"Confirmed"
"DAYS_ENDDATE_FACT_mean",7.2031327476731,7.14545800314945,5.21696445006072,8.74387754342385,1,"Confirmed"
"AMT_CREDIT_MAX_OVERDUE_mean",2.97352370452518,2.90911955189427,1.46701277770662,4.48074379583851,0.306122448979592,"Tentative"
"CNT_CREDIT_PROLONG_mean",0.920611293923994,1.13641308795434,-0.887252186339358,2.11599634086626,0,"Rejected"
"AMT_CREDIT_SUM_mean",5.32829656513171,5.33858722805597,3.5964517799437,6.56044995392141,1,"Confirmed"
"AMT_CREDIT_SUM_DEBT_mean",3.98629388576427,3.92602886292162,2.0382420548296,5.73051919194967,0.857142857142857,"Confirmed"
"AMT_CREDIT_SUM_LIMIT_mean",2.28927992973647,2.17993043819358,1.40451103935378,3.19910546262501,0.0204081632653061,"Rejected"
"AMT_CREDIT_SUM_OVERDUE_mean",4.37308264148473,4.51308686733793,1.93851684471944,5.85540655397899,0.816326530612245,"Confirmed"
"CREDIT_TYPE_mean",2.58419810535986,2.40726427491812,0.650032204465386,4.88639477224206,0.224489795918367,"Tentative"
"DAYS_CREDIT_UPDATE_mean",9.36788892240901,9.33577657855269,7.56541541842698,10.6237997474174,1,"Confirmed"
"CREDIT_ACTIVE_sd",2.88059022403134,2.87204701884578,1.12558638147075,4.22556543229373,0.36734693877551,"Tentative"
"CREDIT_CURRENCY_sd",1.93653532748399,2.0043746529422,0.452300302892723,3.72894595964719,0.0204081632653061,"Rejected"
"DAYS_CREDIT_sd",3.85331329614292,3.65440205250817,2.28349429375154,6.11954752164334,0.755102040816326,"Tentative"
"CREDIT_DAY_OVERDUE_sd",2.32699531847168,2.22332055787175,1.46219475541468,3.32074576485009,0.0408163265306122,"Rejected"
"DAYS_CREDIT_ENDDATE_sd",3.84742842595194,3.76827788040953,1.75027281963823,5.47145746653919,0.816326530612245,"Confirmed"
"DAYS_ENDDATE_FACT_sd",2.85500275878413,2.79856211113867,1.57700458397531,4.39295026743304,0.387755102040816,"Tentative"
"CNT_CREDIT_PROLONG_sd",2.08025339452557,2.03967839586322,0.63452231855406,3.66206742239806,0.0816326530612245,"Rejected"
"AMT_CREDIT_SUM_sd",3.9752548483325,3.9525328860338,2.57302234797873,5.87580924224821,0.816326530612245,"Confirmed"
"AMT_CREDIT_SUM_DEBT_sd",4.41477453753962,4.45407890675008,2.68331667919131,5.6375150063651,0.938775510204082,"Confirmed"
"AMT_CREDIT_SUM_LIMIT_sd",2.31546216445716,2.40447611825519,1.79050497513965,2.72755248365424,0,"Rejected"
"AMT_CREDIT_SUM_OVERDUE_sd",3.21626376200537,3.21065866304916,1.6807792935806,4.8418425086686,0.551020408163265,"Tentative"
"CREDIT_TYPE_sd",3.23200722439119,3.05894532507624,1.79313929102411,5.12191397619083,0.530612244897959,"Tentative"
"DAYS_CREDIT_UPDATE_sd",5.53948739545343,5.43247874312976,4.03650899396086,7.68908560743958,1,"Confirmed"
"CREDIT_ACTIVE_min",1.5440649362485,1.6641294860346,-0.211175934137241,2.14241772345618,0,"Rejected"
"CREDIT_CURRENCY_min",-1.75918482666645,-1.69795828963018,-2.76376693159286,-0.483118530666587,0,"Rejected"
"DAYS_CREDIT_min",7.86060764097211,7.86219023828983,6.16151830969289,9.46016225577044,1,"Confirmed"
"CREDIT_DAY_OVERDUE_min",1.2664604712715,1.399136813441,-0.146185635288473,2.5316832606461,0,"Rejected"
"DAYS_CREDIT_ENDDATE_min",7.1938743813553,7.1927439234754,5.75593853043917,8.33452800113194,1,"Confirmed"
"DAYS_ENDDATE_FACT_min",7.58016833764878,7.51842854038198,6.04319776088612,8.81928022247132,1,"Confirmed"
"AMT_CREDIT_MAX_OVERDUE_min",2.08630845243425,2.10209753310447,1.48650318138304,3.17895447202143,0,"Rejected"
"CNT_CREDIT_PROLONG_min",1.24152068806356,1.25428741335458,0.47267869567833,1.88602706540666,0,"Rejected"
"AMT_CREDIT_SUM_min",6.09891766930525,6.11568139935529,3.82358760104156,7.88186339657941,1,"Confirmed"
"AMT_CREDIT_SUM_DEBT_min",4.40058611848854,4.38106259653296,3.40474839799566,5.83511791301533,0.959183673469388,"Confirmed"
"AMT_CREDIT_SUM_LIMIT_min",3.12139091026228,3.04771259231041,1.34422590133559,6.00890154551289,0.469387755102041,"Tentative"
"AMT_CREDIT_SUM_OVERDUE_min",1.83328141688747,1.76316601520947,1.3846059826372,2.35860891975271,0,"Rejected"
"CREDIT_TYPE_min",1.82606362941073,1.97681128828741,-0.0264902270316292,2.89161429029681,0.0204081632653061,"Rejected"
"DAYS_CREDIT_UPDATE_min",7.00868065605234,6.94443963123239,5.42861276580177,8.78291078674179,1,"Confirmed"
"AMT_ANNUITY_min.x",2.25013305856649,2.01585266468935,1.1404627713769,4.58467818248561,0.0816326530612245,"Rejected"
"MONTHS_BALANCE_mean_min",4.13583615679794,4.29946363787089,1.65388043727633,5.95059207021493,0.836734693877551,"Confirmed"
"STATUS_mean_min",2.9191114949062,2.86175719045014,1.99518640973739,4.38440877245357,0.163265306122449,"Rejected"
"MONTHS_BALANCE_sd_min",4.30288392661804,4.38577261995858,2.53001866251342,6.44510703964237,0.918367346938776,"Confirmed"
"STATUS_sd_min",2.6473408470981,2.64019993373473,1.71981039948103,3.89928657816291,0.244897959183673,"Tentative"
"MONTHS_BALANCE_min_min",3.65145803033291,3.698482262239,1.90627394740415,5.0105674405747,0.775510204081633,"Tentative"
"STATUS_min_min",1.41456096588295,1.33656237138249,0.945814128775326,2.19977938618594,0,"Rejected"
"MONTHS_BALANCE_max_min",4.30458234058582,4.36197901567974,2.02330693945042,6.2018370804745,0.877551020408163,"Confirmed"
"STATUS_max_min",1.86707443955152,1.88439621778839,1.15236379459999,2.43252773622192,0,"Rejected"
"MONTHS_BALANCE_sum_min",3.90800170756636,3.78888950268539,2.2731435897019,6.20264063475335,0.775510204081633,"Tentative"
"STATUS_sum_min",4.69279980493893,4.49947657682354,3.24451994398678,6.24963050572275,0.979591836734694,"Confirmed"
"MONTHS_BALANCE_n_distinct_min",5.49060886295298,5.59696352936019,3.22884492823929,7.5462977897365,0.959183673469388,"Confirmed"
"STATUS_n_distinct_min",1.82289822525055,1.76096886945102,1.36850062934514,2.85879479070479,0,"Rejected"
"CREDIT_ACTIVE_max",2.0906087594508,2.14999326137675,1.36381614739803,2.65094676617462,0,"Rejected"
"CREDIT_CURRENCY_max",-0.558968577677345,-0.610050619564492,-2.2672416815703,1.02188120357871,0,"Rejected"
"DAYS_CREDIT_max",7.73718429325247,7.83331380338042,4.68370433476233,9.76310539940822,1,"Confirmed"
"CREDIT_DAY_OVERDUE_max",2.45469090802065,2.41350088737633,0.901999184679337,4.0657081825277,0.204081632653061,"Rejected"
"DAYS_CREDIT_ENDDATE_max",6.45875540010261,6.46863735732311,3.36860925293292,8.45193674557155,1,"Confirmed"
"DAYS_ENDDATE_FACT_max",5.00349210558993,4.98758531266203,3.42711993851395,6.04918843887358,1,"Confirmed"
"AMT_CREDIT_MAX_OVERDUE_max",3.51677427474346,3.58698448837655,1.98494646903448,5.28704876888109,0.673469387755102,"Tentative"
"CNT_CREDIT_PROLONG_max",0.874365227657102,0.960033544358413,-0.996127377671169,2.25761739587084,0,"Rejected"
"AMT_CREDIT_SUM_max",7.82584809221492,7.82797842096613,4.81632272089223,9.10169124645988,1,"Confirmed"
"AMT_CREDIT_SUM_DEBT_max",3.84179860495762,3.8595774590465,2.24599132407394,5.8047534467159,0.73469387755102,"Tentative"
"AMT_CREDIT_SUM_LIMIT_max",2.9344163723121,2.91038011235847,1.32303540851213,4.63800470442862,0.408163265306122,"Tentative"
"AMT_CREDIT_SUM_OVERDUE_max",3.87311501234284,4.06077874823665,1.45299853329,6.20389814427837,0.755102040816326,"Tentative"
"CREDIT_TYPE_max",1.44004918589052,1.56982554581267,0.0648499844393265,2.33596100202919,0,"Rejected"
"DAYS_CREDIT_UPDATE_max",6.62585490556441,6.76402502230274,3.23615601059109,8.31421614325584,1,"Confirmed"
"AMT_ANNUITY_max.x",2.297954909199,2.33313415729331,1.16568493958196,3.51633387100804,0.0408163265306122,"Rejected"
"MONTHS_BALANCE_mean_max",4.60704579149843,4.69839710121775,2.87043736150982,6.09535224869064,0.938775510204082,"Confirmed"
"STATUS_mean_max",2.88765917507449,2.76464659714325,1.54940242817787,4.4102933112414,0.285714285714286,"Tentative"
"MONTHS_BALANCE_sd_max",3.9969488399222,3.98647750081798,1.97976379879576,5.78298054713964,0.836734693877551,"Confirmed"
"STATUS_sd_max",4.14346731764117,4.15516212621096,2.5638482775227,6.65808192196745,0.775510204081633,"Confirmed"
"MONTHS_BALANCE_min_max",4.33889203944153,4.37817149535724,2.30569408702484,6.29017912559571,0.857142857142857,"Confirmed"
"STATUS_min_max",1.51346063753112,1.36736037729233,0.414094173785813,3.05025860233417,0.0204081632653061,"Rejected"
"MONTHS_BALANCE_max_max",1.92911086540594,1.94459857963032,1.05571304713102,2.68748467523124,0,"Rejected"
"STATUS_max_max",1.23213033498789,1.31554206148078,-0.08240645750108,1.86005926326734,0,"Rejected"
"MONTHS_BALANCE_sum_max",3.97046657361843,3.93595243014,2.0501113493407,5.52805077867379,0.816326530612245,"Confirmed"
"STATUS_sum_max",3.86747456860727,3.98533134515784,2.3578108467098,5.71707838734802,0.755102040816326,"Tentative"
"MONTHS_BALANCE_n_distinct_max",3.96454839181111,3.96385149748669,2.604629592823,5.67020343444714,0.775510204081633,"Tentative"
"STATUS_n_distinct_max",2.89673690902356,2.89093166834388,1.32588851666352,4.22641858828312,0.326530612244898,"Tentative"
"CREDIT_ACTIVE_sum",5.64068733162105,5.7509354895529,3.33607526474761,7.55040994799996,1,"Confirmed"
"CREDIT_CURRENCY_sum",5.1836986558101,5.24807494457998,2.67428664538294,6.75504261928011,0.979591836734694,"Confirmed"
"DAYS_CREDIT_sum",7.96200764649293,8.0637150275288,5.8535608506357,9.56290085497672,1,"Confirmed"
"CREDIT_DAY_OVERDUE_sum",2.60597138730277,2.51847766778161,1.29370321112314,4.46735923152957,0.244897959183673,"Tentative"
"DAYS_CREDIT_ENDDATE_sum",5.90533371488963,6.02678750066031,3.57408932827117,7.7204456940755,1,"Confirmed"
"DAYS_ENDDATE_FACT_sum",6.11621645042648,6.24731846627615,4.89731925280168,7.76213479896487,1,"Confirmed"
"AMT_CREDIT_MAX_OVERDUE_sum",3.78438940323308,3.79944569833912,2.63882205693144,5.04871947493237,0.836734693877551,"Confirmed"
"CNT_CREDIT_PROLONG_sum",1.24999981080453,1.2793328882602,-0.0735082102039421,2.43632818129695,0,"Rejected"
"AMT_CREDIT_SUM_sum",5.38137177212595,5.48422713527346,3.11502355042024,6.98593855737083,0.959183673469388,"Confirmed"
"AMT_CREDIT_SUM_DEBT_sum",3.9883583185332,3.93790745901382,2.73355042452876,5.47229313813124,0.857142857142857,"Confirmed"
"AMT_CREDIT_SUM_LIMIT_sum",2.27510270470642,2.26249711280099,1.5794273388767,3.10165391237147,0,"Rejected"
"AMT_CREDIT_SUM_OVERDUE_sum",3.83761541709009,4.00998161629277,2.0626396466422,5.36506033496416,0.714285714285714,"Tentative"
